"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene","contrast","celltype"
1.18713615325264e-29,0.848246800896152,0.539,0.376,3.53398561461777e-25,"TOMM7","AD_vs_Ctrl","Astrocyte"
1.2872588160828e-29,1.3475948260559,0.316,0.148,3.83204076959687e-25,"AC093535.1","AD_vs_Ctrl","Astrocyte"
1.75581147449945e-29,-1.16887717668308,0.208,0.375,5.22687517843742e-25,"ZFP36","AD_vs_Ctrl","Astrocyte"
3.77553901907875e-29,-1.39532492423794,0.118,0.275,1.12394021058955e-24,"SLC43A2","AD_vs_Ctrl","Astrocyte"
4.29688667527973e-29,-0.790129067546171,0.334,0.521,1.27914019436402e-24,"RFX3-AS1","AD_vs_Ctrl","Astrocyte"
4.78928718464997e-29,1.05559737602864,0.394,0.219,1.42572290199845e-24,"PRDX5","AD_vs_Ctrl","Astrocyte"
5.5798184371223e-29,0.877577929217468,0.467,0.274,1.66105615054694e-24,"AL138828.1","AD_vs_Ctrl","Astrocyte"
9.65150259341738e-29,0.541938110113835,0.707,0.514,2.87315580703442e-24,"MERTK","AD_vs_Ctrl","Astrocyte"
1.01053225482295e-28,0.52749969522004,0.712,0.52,3.00825346938244e-24,"MRAS","AD_vs_Ctrl","Astrocyte"
1.13661850594454e-28,0.551924594527292,0.711,0.531,3.38359963034629e-24,"OSBPL11","AD_vs_Ctrl","Astrocyte"
1.34590266098955e-28,0.807625468227775,0.506,0.318,4.0066176314998e-24,"PFKP","AD_vs_Ctrl","Astrocyte"
1.81246821817727e-28,0.567367949702481,0.679,0.463,5.39553663869191e-24,"RFTN2","AD_vs_Ctrl","Astrocyte"
2.65926369808706e-28,1.71471483858546,0.213,0.068,7.91636210283538e-24,"AL138686.1","AD_vs_Ctrl","Astrocyte"
7.7119254428939e-28,0.950653979780055,0.423,0.244,2.29576308509509e-23,"SH3RF3","AD_vs_Ctrl","Astrocyte"
9.22605106301333e-28,1.69611637186653,0.219,0.073,2.74650314094844e-23,"VAV3","AD_vs_Ctrl","Astrocyte"
9.78958407079446e-28,1.54168323683877,0.225,0.077,2.9142612820348e-23,"AC244669.2","AD_vs_Ctrl","Astrocyte"
1.17749008457925e-27,0.999514938224316,0.39,0.21,3.50527023278398e-23,"A2ML1-AS1","AD_vs_Ctrl","Astrocyte"
1.46159191894992e-27,-0.629270858782193,0.531,0.634,4.35101298352201e-23,"MAOB","AD_vs_Ctrl","Astrocyte"
1.86056625214952e-27,1.35784604010656,0.255,0.098,5.53871967602391e-23,"AL355974.2","AD_vs_Ctrl","Astrocyte"
2.00057685634636e-27,-0.637316299882473,0.542,0.619,5.95551724365748e-23,"TPST1","AD_vs_Ctrl","Astrocyte"
2.46031936102192e-27,-0.695332502824747,0.467,0.578,7.32412470582616e-23,"SCARA3","AD_vs_Ctrl","Astrocyte"
3.0797564885708e-27,0.929934014929977,0.465,0.303,9.1681270908264e-23,"NDUFA12","AD_vs_Ctrl","Astrocyte"
3.44461757356841e-27,-1.13859818496025,0.198,0.361,1.02542820547558e-22,"PIK3IP1","AD_vs_Ctrl","Astrocyte"
3.6758059959173e-27,1.11407518722961,0.344,0.174,1.09425068692462e-22,"IGSF10","AD_vs_Ctrl","Astrocyte"
3.76076604002307e-27,-1.17411000190313,0.175,0.333,1.11954244245447e-22,"C10orf10","AD_vs_Ctrl","Astrocyte"
4.12929788243113e-27,-1.22833493351317,0.151,0.306,1.22925068662092e-22,"FAM20C","AD_vs_Ctrl","Astrocyte"
5.21566784912035e-27,1.63083791333867,0.217,0.073,1.55265216200464e-22,"LINC01338","AD_vs_Ctrl","Astrocyte"
5.43750122683519e-27,0.59024195981606,0.625,0.454,1.61868974021657e-22,"PTGES3","AD_vs_Ctrl","Astrocyte"
6.22930854022272e-27,0.94952046538572,0.421,0.252,1.8544028593389e-22,"RPS23","AD_vs_Ctrl","Astrocyte"
6.43817002784515e-27,-0.542761957554582,0.56,0.674,1.91657883558922e-22,"PMP22","AD_vs_Ctrl","Astrocyte"
7.417106657053e-27,-1.0826099602488,0.218,0.378,2.20799848073811e-22,"MAP3K14","AD_vs_Ctrl","Astrocyte"
8.92046579353249e-27,1.16518946653765,0.308,0.144,2.65553346207669e-22,"TRDN","AD_vs_Ctrl","Astrocyte"
1.21885375752524e-26,0.512376521505273,0.706,0.537,3.6284057507769e-22,"FRMD5","AD_vs_Ctrl","Astrocyte"
1.26477234436904e-26,1.16252584482622,0.33,0.165,3.76510079195219e-22,"AP000787.1","AD_vs_Ctrl","Astrocyte"
1.66450829188458e-26,0.938550100868526,0.395,0.215,4.95507473411121e-22,"EAF2","AD_vs_Ctrl","Astrocyte"
1.99782817642017e-26,-0.530989440915379,0.649,0.691,5.9473346983852e-22,"ACTG1","AD_vs_Ctrl","Astrocyte"
2.08972356079523e-26,0.71868872012022,0.526,0.332,6.22089806813132e-22,"AP000311.1","AD_vs_Ctrl","Astrocyte"
2.12528966534623e-26,1.56689588962493,0.231,0.087,6.32677480476919e-22,"AL360091.3","AD_vs_Ctrl","Astrocyte"
2.50560828458863e-26,-1.09035803634877,0.205,0.364,7.4589453023919e-22,"YBX3","AD_vs_Ctrl","Astrocyte"
2.71859849832634e-26,0.574613074010509,0.643,0.471,8.09299586966767e-22,"DNM3","AD_vs_Ctrl","Astrocyte"
2.98184411994184e-26,1.24630874829672,0.285,0.127,8.87665176065487e-22,"CDH23","AD_vs_Ctrl","Astrocyte"
3.14228761098653e-26,-0.659695311236156,0.506,0.611,9.3542759891458e-22,"IFITM3","AD_vs_Ctrl","Astrocyte"
4.13824888774433e-26,-0.726166269138102,0.387,0.535,1.23191531139261e-21,"FAM66D","AD_vs_Ctrl","Astrocyte"
4.2567080839514e-26,0.720323685236057,0.57,0.421,1.26717942951149e-21,"ATP5J","AD_vs_Ctrl","Astrocyte"
5.34521274370077e-26,0.948515033908568,0.407,0.238,1.59121638167228e-21,"CRLF3","AD_vs_Ctrl","Astrocyte"
5.67357327244232e-26,0.932712343617244,0.384,0.204,1.68896602747335e-21,"LRFN5","AD_vs_Ctrl","Astrocyte"
7.08646609180616e-26,-1.30662224366058,0.096,0.237,2.10957009086977e-21,"PML","AD_vs_Ctrl","Astrocyte"
7.21012780015857e-26,0.645690958579083,0.591,0.421,2.14638294482921e-21,"RPL11","AD_vs_Ctrl","Astrocyte"
7.25469573651803e-26,-1.3020181504101,0.15,0.297,2.15965037380405e-21,"APOL6","AD_vs_Ctrl","Astrocyte"
8.43109327276997e-26,0.628105957939956,0.59,0.399,2.50985215637089e-21,"AC245297.3","AD_vs_Ctrl","Astrocyte"
1.00018935981737e-25,1.23819096785683,0.278,0.124,2.97746370524033e-21,"AC018682.1","AD_vs_Ctrl","Astrocyte"
1.12710958386998e-25,0.888543086206192,0.421,0.245,3.35529252022255e-21,"XRRA1","AD_vs_Ctrl","Astrocyte"
1.15190976264432e-25,1.12598791577142,0.345,0.187,3.42912017241589e-21,"NDUFS6","AD_vs_Ctrl","Astrocyte"
1.18072022439821e-25,0.537188275780049,0.653,0.492,3.51488603601104e-21,"ANAPC16","AD_vs_Ctrl","Astrocyte"
1.50354962472388e-25,1.03120290689405,0.389,0.234,4.47591687784052e-21,"MRPL51","AD_vs_Ctrl","Astrocyte"
2.27966334274091e-25,0.516002578703853,0.7,0.53,6.78632980500542e-21,"CNTN1","AD_vs_Ctrl","Astrocyte"
2.78615637619725e-25,-1.14234210627582,0.149,0.302,8.29410891630159e-21,"PLAGL1","AD_vs_Ctrl","Astrocyte"
2.80759834415438e-25,-1.28336341641802,0.125,0.269,8.35793951071317e-21,"LMOD1","AD_vs_Ctrl","Astrocyte"
